video_id,category,Likes_Actual,Likes_Predicted
ozkqm2ifMw8,Music,11702,23963
GkgkP0ARxd0,Entertainment,6500,7276
#NAME?,Science and Technology,1767,1707
QDSEpjjavhY,Science and Technology,8498,4971
2AAUadR6Hjw,Sports,9162,25744
MICQb4QW448,Education,10231,8069
7iksIsZOCBM,Newsand Politics,783,4304
JOZzku2SrzQ,Comedy,162893,79752
mdTv3V4ALzg,Howtoand Style,11929,13576
FmmLiydvFI0,Comedy,89280,62211
16W7c0mb-rE,Education,124607,66355
o0a6y9-owCg,Filmand Animation,42681,54986
qXivpclxftM,Comedy,221868,160540
Q0sjw10aEWI,Comedy,54410,54594
DKPCBAlDw2A,Music,380804,320249
LNHkxOU7zz8,Music,135774,133155
p2P5jrcNwY4,Sports,5416,25527
7oRdswHqaf8,Howtoand Style,2093,2979
rt7s9ud7uEM,Music,28,19017
u429Qgvoxw4,Science and Technology,27214,30130
LO0FwPXJbi0,Peopleand Blogs,6782,11451
EKkzbbLYPuI,Music,184474,118885
FTv-CE43PpM,Entertainment,1822,6780
DgY_Q3jE0BM,Entertainment,155,2945
6UPeSHu1u_w,Peopleand Blogs,1765,6342
5TbUxGZtwGI,Education,166771,95090
gAcvbGuqG0Q,Music,1255,19282
LgmxMuW6Fsc,Music,91200,173808
zcEE8J2Bqa8,Comedy,21108,12135
BubFE0CYMYg,Entertainment,15844,19628
ZWllUdFLzXU,Sports,1080,13365
WyWqEFeKX2E,Music,15966,37383
dT5ALH3ICTc,Peopleand Blogs,116435,122403
l4bAoNAx2uo,Education,12694,32471
k9oMv0JzCn8,Music,365,19103
k8IEepWOoAQ,Peopleand Blogs,1821,6488
Y1n8F4uClUU,Autosand Vehicles,3925,44783
QKwgif8OW1w,Traveland Events,6,8265
Vp40y-048MA,Sports,4226,15363
wQFsKrYLd10,Peopleand Blogs,5383,8568
kUosDBUjq5A,Traveland Events,22701,45564
zfeN12n3fxk,Howtoand Style,49484,37470
UmFS7No3t8Y,Comedy,232974,99110
8SxMEqwKVUs,Peopleand Blogs,5230,11828
iHcfeuGYuzU,Sports,604,13827
JDmse8M-3-Y,Entertainment,158364,131458
QzQpsHScgHs,Howtoand Style,13458,7165
tuONqBMf3XA,Howtoand Style,24144,28997
#NAME?,Howtoand Style,19968,25280
D4pdh0eTsxw,Howtoand Style,6100,6610
2QK6Usg2KT0,Entertainment,32140,49750
E5yFcdPAGv0,Music,722299,491592
n9JVbbRBqfY,Traveland Events,33430,50758
dn4CKtiwxSA,Comedy,9726,16573
Hl0GSLcwHVs,Entertainment,18813,77143
Lj6Y6JCu-l4,Music,110561,70715
kSuaykdvl4I,Entertainment,75278,46284
Xpv-sEKl1B4,Howtoand Style,79169,98545
wPE9SdE7X_Q,Education,1277,771
xf4iv4ic70M,Howtoand Style,14605,8903
#NAME?,Newsand Politics,4982,12019
zLuhCfBqf5U,Howtoand Style,32656,18092
Q0sjw10aEWI,Comedy,52510,51920
xArN1yUcXXc,Entertainment,2394,6272
zGoE6Hco4jE,Science and Technology,479,8154
Ml9v3wHLuWI,Entertainment,256079,220054
aD5dCMBeySA,Peopleand Blogs,1584,8557
shHTYg-rOAg,Music,85685,74299
_72fqgEevOo,Peopleand Blogs,6614,14840
gkvhlo4a5iQ,Education,21662,20906
3Q2j5ApzSqs,Music,488836,339530
OAGfx7eB3gA,Petsand Animals,58994,63819
w4C4aSHUtE0,Entertainment,5697,16770
GItpj4vu0Pg,Entertainment,11550,19436
PGRcxXLfWrM,Entertainment,93522,117430
BcruuWQ2_9Q,Comedy,13965,13500
oSZDe6CrfN4,Music,29706,40234
TI5bEf-BULU,Entertainment,119044,227159
6EF4zRMfrlk,Petsand Animals,3661,17122
mDRifR9HdK8,Petsand Animals,14090,27974
XAzqBDFs418,Comedy,118448,48710
GSe7TFm1lBk,Sports,4416,20428
sXP6vliZIHI,Peopleand Blogs,177707,130183
xf4iv4ic70M,Howtoand Style,23409,14840
iGD4bBgWPcY,Music,16585,28375
dNW0B0HsvVs,Entertainment,171327,246583
Zi9MkiQzl20,Entertainment,1724,6337
D52qnC7dJcQ,Music,25585,41141
Ii3Rr4-Pxow,Howtoand Style,89999,50930
tsM6kq-7nmw,Sports,6400,51665
pnlNqAmCCgw,Howtoand Style,30434,20763
XP32nDUMYS8,Music,19923,27877
8mCcM-PUmLM,Peopleand Blogs,114202,79169
6SjslBAJkJI,Music,13924,28224
QDk-xa1oBXw,Howtoand Style,7353,8851
JZ2fRE_nkak,Howtoand Style,56625,75893
5NaAwSpswJE,Entertainment,46613,69114
2ATuTL5i0_c,Howtoand Style,49122,29044
PUcS24GuAog,Howtoand Style,52424,37842
n08glcqdMRY,Comedy,9459,12356
VllA1V5M38E,Comedy,18884,44757
H-WEhug-up8,Petsand Animals,39369,51059
jLCHpZ6B1gU,Music,14420,30446
Of9GOMM9HPg,Gaming,131994,79940
oI42BohDabU,Entertainment,55796,40560
a8gzChJsvEo,Filmand Animation,36907,76797
9yDNAc8YS9c,Entertainment,48745,64362
ZhEz1cvC1rc,Gaming,119162,278616
NEmFS50lsTw,Entertainment,3628,8247
d54e3kcTlHM,Music,10693,24573
6mkLWGy6Y3k,Music,82891,45478
KcFQfFB5LDA,Filmand Animation,5300,29822
Z9cB0TjfIkM,Filmand Animation,61175,84551
wH-by1ydBTM,Music,70521,74265
O6K0ZPRqzFU,Entertainment,9155,14063
37R2_bvJjGM,Howtoand Style,27934,33003
ALXiloyym0M,Howtoand Style,6718,7031
2in8XqiElwc,Music,185567,155075
pH7VfJDq7f4,Education,15182,10385
RQOgG4MLh1I,Entertainment,30027,20821
1CYch47uOZU,Howtoand Style,31323,14233
WeOwqu6gOPs,Peopleand Blogs,8953,9639
jPkRGHivRD8,Howtoand Style,3590,3625
RFywfHsFpQM,Entertainment,125634,111239
H0g4JxKp4fc,Comedy,225422,186588
EMTo2UqcnGg,Entertainment,4519,14843
WhJIUtMK1tU,Entertainment,5930,6615
foImxGyOuQE,Entertainment,858,4065
7C2z4GqqS5E,Music,5232318,5777899
SqNlLDeZcSc,Music,8525,24118
GGvP6e56ja4,Entertainment,12487,15834
mXiFHDfvn4A,Peopleand Blogs,91688,62173
EWf7P3okX9s,Gaming,119236,185800
SJNdBNxNGno,Petsand Animals,6685,18498
84p7f-Rh-RY,Newsand Politics,111,2052
taxAD2LePy8,Howtoand Style,37374,22316
enH3xA4mYcY,Filmand Animation,8306,67735
J2kNt-PHayo,Howtoand Style,3985,3457
WXTNngJsBrI,Entertainment,9551,16721
XIZmIl9SsXk,Peopleand Blogs,10229,17914
H7gh2fmdjCU,Music,96031,77667
KU-v13ib_1U,Entertainment,3309,7535
FO6My1joJVc,Entertainment,53452,35809
Y-R3QdTGeLg,Sports,562,18123
5bJ_gb19pKQ,Filmand Animation,86426,116968
c8W-auqg024,Education,182598,193832
f0H4h0sfZIU,Peopleand Blogs,49,5484
VoUEz9yQJ8w,Filmand Animation,0,28489
A9k89DYdHKQ,Music,4954,24575
cIQKKzZtWwQ,Music,5778,26677
oZYryYLYIsM,Howtoand Style,10432,12950
XaKDp3ijSx0,Comedy,30259,111475
ve3oQBjcAGI,Filmand Animation,48570,95030
SuzlcQc1iks,Peopleand Blogs,40596,45582
mQ055hHdxbE,Music,176793,166362
DNrNMg8_gEs,Entertainment,106009,58067
B5HORANmzHw,Education,9606,8491
K-yazBBF3gE,Howtoand Style,69584,36099
cytyAgu9-bA,Entertainment,92291,61981
PLTC0h013S0,Newsand Politics,1247,4265
XxvQIaCJ9Xw,Filmand Animation,1162,33897
i04pYZGDHIc,Howtoand Style,27814,26446
l0rAEPJoWeE,Science and Technology,16,-1808
floMqK_yHf8,Music,342655,148073
MrMAfMbZOmg,Music,214511,107834
drQXdm02oCg,Comedy,73565,34483
5JEI0sjJs8c,Newsand Politics,3995,12413
jYuQzAxBVZU,Entertainment,18652,22064
dt7fU9H8tz8,Peopleand Blogs,49285,53946
U5sCjnezw4o,Newsand Politics,108,1681
v23_b_V6beI,Howtoand Style,4205,4111
4ubwGb-vLA0,Filmand Animation,65802,105701
OL4LNg-iyY4,Music,99948,67782
LbW-bMToXqo,Music,951,18988
nHaBEgkMQVw,Howtoand Style,38244,21394
x1l-HRvwnB4,Peopleand Blogs,8913,16845
VVxQ9HC2aeY,Howtoand Style,109051,55914
6SevTnFTdpA,Sports,418,13495
gTF8KYoJkMM,Education,11494,4695
Go3DZxyoH_Q,Howtoand Style,2329,2151
e7sIvcYmuk0,Education,12160,25757
GrnswGtm_Sw,Sports,851,15036
C4YNcqNF4hg,Comedy,7792,13456
FhwktRDG_aQ,Entertainment,88960,78825
tugFFhML7VY,Entertainment,329888,186756
Z0vLiQLpsc8,Comedy,66898,120403
pmMjkMtpnTc,Music,608885,494420
HaRpFCEWLE0,Music,2451,20489
20bpjtCbCz0,Filmand Animation,381388,449779
tNOkWPYY8No,Newsand Politics,436,1734
xNGFSEcRSZI,Entertainment,5785,13781
AP14dJZzKkA,Entertainment,121098,127746
LNHkxOU7zz8,Music,113837,108803
fEMxFSjmo5Q,Howtoand Style,32966,29933
bqFjyo7I8fY,Music,129191,84169
t6rHHnABoT8,Science and Technology,29714,20651
k1cA-Wh3Tc0,Science and Technology,20024,36461
5LoBGoQPUNc,Entertainment,21565,19104
J-dv_DcDD_A,Music,1135220,773295
3uGIEY7tdg8,Filmand Animation,12800,61494
EGV9Ms9EHcg,Entertainment,47723,36724
MybjFHx_wfc,Science and Technology,32435,31404
Qesuc8orTUY,Comedy,11326,20006
Ugcz3EaGodE,Petsand Animals,12774,24393
Prnw-NqXSEY,Newsand Politics,1083,3560
j4KvrAUjn6c,Entertainment,152552,225789
PZxyNX8J7Y4,Entertainment,51691,27247
CeCgsmTjHjk,Entertainment,271788,146865
nDoQqQUa9C8,Petsand Animals,36647,86034
m9sR3Z0vVOc,Entertainment,61993,76138
jS9q7Tu_G0o,Howtoand Style,64947,57493
5mar5AHglGI,Entertainment,24525,13865
Q9vZHbcx6cQ,Music,156704,190847
oBVr0nUC5AA,Music,719,19758
_EMxJMU1dCo,Howtoand Style,0,16995
01AEuxSlIMg,Autosand Vehicles,846,29306
4ccN0eRaO7Y,Entertainment,5904,17564
VqcHUdHQ1u8,Petsand Animals,4054,15776
ycuMyyqBWQY,Peopleand Blogs,163720,105943
vDtyaRoonx4,Sports,325342,341227
6bJRu0_p-Ig,Newsand Politics,1065,10081
t50M1CM7E8s,Howtoand Style,2164,3647
YL9sNrOlK-I,Sports,20219,45374
5TY79E-a2xU,Newsand Politics,41,2541
_GZlUextcAA,Entertainment,12006,18084
f9psILoYmCc,Newsand Politics,15926,13378
tCXGJQYZ9JA,Music,1811840,1437082
Y6zucdAzNi4,Entertainment,2242,4461
9NC2saE5MbQ,Petsand Animals,7583,52871
UK2OQ67Xr4o,Entertainment,1882,4812
9POblaMln4Q,Comedy,43131,26407
LX0wFKvticI,Sports,4585,20080
duRDizP0gHQ,Howtoand Style,28309,24241
jYnEHDHp32E,Sports,2023,15181
BXnGUUsdnR8,Entertainment,23906,36807
t2rpj72GHN0,Entertainment,240,4283
efve8-mhdVg,Comedy,5132,11836
_Ybm_ZNLu0w,Education,23369,33805
MfVetou0ERY,Entertainment,41580,33767
EqeIRzY7hIU,Science and Technology,27031,33781
JnepCulEQOo,Autosand Vehicles,725,29232
SwEVxk-jWDo,Newsand Politics,99,1615
mQ055hHdxbE,Music,162698,147964
ys2x8oOK7wE,Music,82003,55914
G7yP4-ofcFQ,Entertainment,7858,11908
fLjXIFvafSE,Science and Technology,11132,7625
4KyWP5fWOEs,Entertainment,19069,19947
r-luQokOiBw,Entertainment,33767,28071
pl-DjiO8das,Peopleand Blogs,431977,227550
USXoINPEhoA,Science and Technology,93247,89346
XKl8Wg25DrM,Entertainment,61896,45197
H7gh2fmdjCU,Music,133606,147115
n1_Nx4OXnjU,Comedy,29,3975
72Qahj0U0Lw,Newsand Politics,1335,8371
5EF5Curjr8k,Music,35622,31381
J6Tc4iyefe0,Newsand Politics,314,2422
pfM1F0fBTo8,Gaming,45770,102633
7efwdTlRvvs,Sports,15,10662
r4a5ZzHclCs,Howtoand Style,2190,1658
UQkBcHLZOqU,Peopleand Blogs,205285,117313
KObL442PWhQ,Entertainment,31518,28726
in5TfQfUIBY,Entertainment,6801,14551
TI5bEf-BULU,Entertainment,142231,283868
QRtBP07gIHY,Entertainment,2434,11206
-7_ATlZ-zMc,Sports,28176,79001
lOEI6hYZe6Y,Newsand Politics,132,2389
X5YJU6_Mfpg,Entertainment,15643,11711
uJNKApY1Gys,Filmand Animation,3477,31059
hB07EJhMBRs,Science and Technology,23405,22196
h3umdwK-oPs,Entertainment,57222,28743
zLuhCfBqf5U,Howtoand Style,33053,18493
v9wbMzkVseE,Sports,18220,95929
C82YHbZNmKs,Howtoand Style,1367,1519
_EMxJMU1dCo,Howtoand Style,0,16318
ck2ClsAoN8w,Peopleand Blogs,151454,125965
HMU5njzTAK0,Filmand Animation,2760,29592
Vq5cYJ4vtvk,Music,3867,20409
894X4nV9Mys,Entertainment,59449,29347
XzvHSMEBFjE,Sports,19431,30962
EGV9Ms9EHcg,Entertainment,44060,47733
tJfDBSWYqU8,Filmand Animation,32434,195508
CX11yw6YL1w,Music,264867,262244
mNKwe9k55fs,Filmand Animation,23061,66633
UC34HrZhfPM,Sports,365,11607
Hl6lrx2O6WE,Sports,4284,19402
KwBpwe-LqTc,Entertainment,1684,7664
GyvRamX1VyA,Entertainment,10175,9687
6jxRnodaKzE,Entertainment,27639,109788
J6iyX87SBP0,Filmand Animation,3736,35332
3D_ZODCSKXo,Entertainment,1699,5782
II-OP6vdMs8,Peopleand Blogs,14815,7106
KVit4vSAMsk,Sports,39542,92314
k8NxqyGcZA4,Entertainment,2556,4652
1FJD7jZqZEk,Entertainment,173608,274918
gmp6AGFPhzY,Entertainment,17953,38840
V7E7huN3CPU,Science and Technology,158,-653
z6A2LHGx8_A,Music,66475,83507
UgpL43chE-E,Entertainment,2024,8179
ii-Qj5-jsdg,Howtoand Style,10135,14167
a30K69hUJyo,Entertainment,16941,18316
K3ZwxsTOD_8,Entertainment,26174,34236
WPZfIKy7LWo,Comedy,57289,40977
cH4E_t3m3xM,Music,550027,235400
VW2xRR75lKE,Education,9100,12237
arv7U6cfD40,Comedy,12007,8735
aZ7F1yRM5vg,Petsand Animals,2502,15921
Ff7wbSwTuEk,Comedy,8542,30716
tsM6kq-7nmw,Sports,6059,49100
TfiTsqa2LB0,Entertainment,114982,102776
aO7yzmc3ykw,Science and Technology,34468,17064
S2Cq_TpNXoQ,Science and Technology,2932,492
54BVvP7zvDQ,Entertainment,33928,43639
IgEcA4RT3tw,Entertainment,13022,17690
phGlo_TNDp0,Filmand Animation,56,28791
0mlNzVSJrT0,Peopleand Blogs,2896,8884
QDr9YTkFNO4,Filmand Animation,46244,73462
m9sR3Z0vVOc,Entertainment,51424,59372
sD_31GJmhUc,Gaming,14216,17957
9x8JN8zDqis,Howtoand Style,50840,32985
kqmhCaF5_44,Music,1353,19996
_pxQcHAMi1E,Education,13656,21747
NYizLfEYKuY,Howtoand Style,2119,4185
bNcj9iR956M,Comedy,16670,29735
JQbjS0_ZfJ0,Music,430016,303619
_IuEg3xbDA0,Entertainment,72171,72530
nRafaCcfrcI,Entertainment,476724,192437
H08xgoXkpa8,Entertainment,10041,24569
i_N3q2ZAj-o,Newsand Politics,126,2576
ta6sV6WrElE,Entertainment,125016,96539
QBzQeyHh0i8,Peopleand Blogs,6033,12563
WLagbArQsuE,Music,30831,35883
hiBPUpCJ7MQ,Entertainment,51269,73903
puREqwXzyCI,Comedy,11120,11507
Duc3F700lgE,Entertainment,10419,23081
l4zbAjDVrns,Comedy,70625,49484
sxyotaytAS0,Newsand Politics,3916,25760
x1l-HRvwnB4,Peopleand Blogs,7833,15478
2in8XqiElwc,Music,184818,154088
NqntFonA2iY,Entertainment,3014,10828
L87HuKmGwVQ,Peopleand Blogs,183268,151099
R8hccXRk3MI,Entertainment,9632,14569
00RpZZThSAs,Entertainment,35220,41711
8uBP6UL-jEU,Entertainment,45143,66452
ouWuzQb9vNg,Gaming,40287,68926
#NAME?,Comedy,333326,248364
pspGtXW0QYo,Petsand Animals,14625,25383
1x77e4XvqZ4,Peopleand Blogs,43,5045
fRcmFr9cE5M,Entertainment,11414,8774
UjtOGPJ0URM,Education,152985,111089
13xFL17XmYU,Entertainment,879,7898
t5Lz14wu1uw,Filmand Animation,77590,92692
inZzcTXYowY,Music,368719,190673
8JnfIa84TnU,Music,146967,77959
uVcvhKTVZ8g,Gaming,157480,172840
k8NxqyGcZA4,Entertainment,2586,4549
mrORbZ2dS08,Music,7987,23095
bI31WqFDxNs,Filmand Animation,50390,65757
Pubtjn5QIjg,Howtoand Style,3536,1805
DSRSgMp5X1w,Music,156830,150078
NnpyRKfAyik,Petsand Animals,5713,20173
HgknAaKNaMM,Music,110151,155547
v3y7FE76H7c,Comedy,23650,15388
c0bsKc4tiuY,Peopleand Blogs,56092,29900
TM42O6kYbI8,Newsand Politics,15966,17607
g-F3A9n9BLg,Peopleand Blogs,44115,36210
UJIo1AtoTss,Music,34746,39470
nLXCutcsoKQ,Entertainment,4419,43662
yXLo4iOb3GU,Peopleand Blogs,22303,14388
ObvUP5YxAKg,Newsand Politics,5673,57974
Mmn0zFalrD4,Science and Technology,6015,7460
1MGNw-Y2QPk,Newsand Politics,142836,67580
CiFnp-oKZQc,Peopleand Blogs,7138,20620
a2Whkq4rClY,Entertainment,6432,10081
tNOkWPYY8No,Newsand Politics,754,1967
_PgMjA4x3rE,Comedy,39265,45710
p6cInZvsPPI,Peopleand Blogs,9800,9976
7Tivcf-zIOU,Newsand Politics,20205,11746
H7gh2fmdjCU,Music,119067,115345
7dKownfx75E,Entertainment,462,3126
xe5tXZs-iWw,Science and Technology,20541,23922
Hl6lrx2O6WE,Sports,4355,19407
mmP1aHJjJ-U,Entertainment,20114,13972
HIwirSk4RjE,Entertainment,82732,128133
UFz3K9ByUqE,Entertainment,6723,15992
LE7QEIy-6NE,Howtoand Style,10521,9868
Vk-HI3SDoH0,Entertainment,1390,3405
5qvAXkzAcKw,Newsand Politics,66,2139
17x4Auq4Tw4,Entertainment,5076,6528
cntsqw7XOF0,Music,6055,21422
V4kfrZSejVc,Petsand Animals,9760,20215
fRj34o4hN4I,Science and Technology,191296,291006
ri1m5j_yq8A,Newsand Politics,1361,5333
jlmNwjdYVnk,Music,24817,59214
S1ke1xQ-rmY,Science and Technology,62,-1518
mKpW_rj0tuI,Howtoand Style,18164,8024
AshvBTw5Z84,Entertainment,86259,61208
JBDWIGpKnwM,Entertainment,133668,91385
JOZzku2SrzQ,Comedy,165423,81175
lRlp6e2Bam8,Peopleand Blogs,5620,9706
mD4jp2HHu0g,Filmand Animation,202781,233291
MtJFuT0KFq4,Peopleand Blogs,14004,22390
JoqBlEBpg9s,Science and Technology,6647,3917
ouWuzQb9vNg,Gaming,39391,66551
6sHIq41sI-w,Music,406873,267080
R9s5_Ji33xY,Filmand Animation,24967,49895
fYUXvrF85uQ,Comedy,55700,112548
beUCw1VH11U,Filmand Animation,2993,29837
u6GnElEnaqQ,Peopleand Blogs,21772,12079
2ybeU5JUoK4,Sports,8738,41646
wd8h1iND_ys,Science and Technology,25481,11576
b_lULj6v804,Sports,8988,51089
CTFZoz-mB5k,Howtoand Style,15928,13132
lCT0OaVqIQE,Newsand Politics,3,1510
xVU8nEIsapY,Comedy,34750,29647
eEdPnm-AZ94,Entertainment,2714,5075
B2W7c3XRBwQ,Howtoand Style,20689,22762
bXYkU5u5pzg,Sports,1107,15941
-7AZX5Xtiks,Comedy,24447,19612
AWtpYfjylCo,Peopleand Blogs,5507,10640
CJRw18MtRPg,Science and Technology,34841,70200
JRzZl_nq6fk,Newsand Politics,13429,28707
aj8mN_7Apcw,Filmand Animation,47679,159862
Ph54wQG8ynk,Music,599025,320219
IKCcW7d1tlg,Newsand Politics,1842,5285
GEB2f5dpFXs,Comedy,510007,166420
dyUJN3skBlU,Entertainment,9032,11248
yqnr91FFV4U,Newsand Politics,5263,29992
86ysRAffCpI,Howtoand Style,22717,12928
Vnn1FhYULrA,Entertainment,1259,4963
Nsm8l89x2H4,Education,18981,26390
b191evqWAwE,Sports,1524,15375
oI42BohDabU,Entertainment,72670,51533
-3nEHRN6IPg,Howtoand Style,10639,8245
2XQft9iwSqg,Music,17524,31672
h3umdwK-oPs,Entertainment,51868,25388
4b_tL3mh-Gw,Peopleand Blogs,12496,15926
6k1TQ59Yj5s,Sports,1348,13724
D7sj7L1uLiw,Entertainment,99933,75402
89OP78l9oF0,Filmand Animation,32001,138185
XGd1dq1BatM,Music,77701,60749
CbWP9nvnRhw,Entertainment,204482,124782
V1LBWKqQpfI,Science and Technology,14667,11284
CeCgsmTjHjk,Entertainment,263800,141391
gvuvxLzUB-w,Newsand Politics,1818,7625
QeFwtA3p4Mw,Music,104625,73445
LK3Yz9UpP_A,Howtoand Style,10477,9206
T5ITSG6KGlc,Newsand Politics,3668,27598
T9KTTP7jrBo,Music,7293,22160
jziRzx_rejw,Newsand Politics,5138,13017
Q3pUXLQ5G5U,Howtoand Style,1930,1661
#NAME?,Science and Technology,3686,5561
Vn-l53PbEIQ,Newsand Politics,229,1707
eACohWVwTOc,Music,297303,176461
4lm75v4Ndlg,Entertainment,38264,28698
9POblaMln4Q,Comedy,47206,30233
gDXwhHm4GhM,Filmand Animation,80001,123678
BC19fhyTG_M,Music,570831,353442
rYcnh7hXOjE,Newsand Politics,15050,15641
HmBIn9De-Yc,Entertainment,10350,11251
UE-kaxIiNPQ,Howtoand Style,68258,52217
ya6CQrFacIY,Music,7966,27277
ouWuzQb9vNg,Gaming,28397,44974
JWH5KE1atAg,Music,19969,26052
puqaWrEC7tY,Entertainment,15301,26724
_yThFcog0nA,Howtoand Style,35645,23302
__Wd-iOZQ6k,Comedy,68751,47527
6SuMbFuKDf8,Music,437609,471066
MaTSyJDoxPo,Howtoand Style,5394,3845
AJYb0Yom5UQ,Comedy,374,7410
n-To9W4AA2k,Howtoand Style,35488,17983
k8RSetlPF04,Howtoand Style,35307,28658
4uvDgYKLgcU,Gaming,3164,13292
P-MQBhBwvgM,Music,528,19187
pypRKeF3u6A,Entertainment,6266,10164
r-8NzNW6mXs,Education,9468,4782
u5Jw7D-c3II,Music,2135,20542
AOvCyD9bbDM,Music,77434,78420
cYxzLGk2NcY,Comedy,169888,126499
pcmbmC9cUUY,Howtoand Style,13879,11078
yZG0wggoEqI,Entertainment,3237,20499
OlGvjhLZDS8,Newsand Politics,3744,21766
ooWd_9OAAUg,Entertainment,16382,29187
lYEj9snU838,Newsand Politics,9025,25851
s9STSzi4iPI,Sports,8493,15506
UXm1xHECZu0,Entertainment,27175,18680
HDYJVmoWoyA,Comedy,12052,16378
kFMZUxX6K6o,Music,237639,285574
ObvUP5YxAKg,Newsand Politics,5655,57646
mHaJ8xsWD3s,Howtoand Style,2837,3629
6_-b3U9QDKg,Sports,58285,68460
L3ymBk6Vb04,Comedy,307706,178648
wJJqGh2HLM8,Autosand Vehicles,861,140519
lrWRy9BBp-c,Entertainment,93450,110433
vDtyaRoonx4,Sports,337670,351105
Biex1XR_mpo,Peopleand Blogs,46388,65230
ogfYd705cRs,Science and Technology,25338,32779
KORiXf-u21Y,Sports,681,13038
FlIaRLXIHKI,Science and Technology,2037,-14
i_nLsG_asQg,Music,21028,40659
UWz4LPyoSw4,Science and Technology,21414,21547
vOodS7E-SNc,Newsand Politics,623,3695
X5YJU6_Mfpg,Entertainment,15728,11769
zUKVLp4RzJA,Filmand Animation,9252,41187
whwUlzuLfs4,Music,2753,36896
OG6qjAivguw,Comedy,816,5257
V1Pl8CzNzCw,Music,295248,202644
fyRwjMZFeJ4,Science and Technology,582,-647
zOgle88sKro,Education,22195,14462
UhiXEgqhBWs,Music,33862,39609
PpElRBQ-yGc,Gaming,34034,31189
8fbyfDbi-MI,Music,125970,171252
8oKl_qDJHt4,Entertainment,52956,35212
dg2ROPhbHg4,Newsand Politics,149,2235
My4RA5I0FKs,Science and Technology,215059,190535
pcJo0tIWybY,Music,209828,173594
nRJuIrO9GaU,Comedy,6445,29855
J3FcbFqSoQY,Science and Technology,2410,1211
V6wWKNij_1M,Filmand Animation,13424,66231
y7QjFRtt-sg,Peopleand Blogs,11402,8944
dfnCAmr569k,Music,1574076,896955
42ZE4DCJkEo,Entertainment,53947,65659
Qzgar1P6cn0,Howtoand Style,4950,2749
2h0bkuWzQeU,Music,31229,27980
Duc3F700lgE,Entertainment,9855,21307
rdJdJpwmcKU,Entertainment,20056,22279
9d-Z7V5kZvQ,Newsand Politics,5037,11900
HTi1c_tLnqw,Music,42302,34525
LU86T12xBQQ,Peopleand Blogs,19030,18684
OK2y4Z5IkZ0,Science and Technology,29216,15367
XrDlDj9DfZs,Entertainment,1440,4966
NjMd89dggAk,Music,24608,29137
M-E5wDgptQA,Entertainment,28337,41637
um-1fAVU1OQ,Science and Technology,77708,46888
UCrMn3LLMVU,Music,31386,48138
dyBFAX4SDEc,Gaming,47771,67023
qYNNT1WIhwM,Entertainment,23385,30912
zUzBfBqbSmc,Music,128146,93539
hHaUQh6Gx-Q,Music,48191,66771
_zCDvOsdL9Q,Comedy,315713,178505
XeLIvgsYdFI,Entertainment,6114,11778
ZQ-YX-5bAs0,Entertainment,49314,109427
EJjh19zO1lk,Entertainment,39657,63024
QQ_3S-IQm38,Music,43003,48991
1QmPCVW6jOs,Education,34995,73187
tPtMP_NAMz0,Comedy,18807,19230
3Mg0SCxwvMo,Traveland Events,4162,12106
4EIvK9XsFRo,Howtoand Style,4255,3027
C6Oo9Hel6MI,Comedy,12022,9119
P-2r8XEuCII,Comedy,131130,68449
iGCdvqVbIa0,Entertainment,4915,21404
MYdqaxZndzE,Music,2724,21745
#NAME?,Music,750096,1308308
RBbkCEHBw_I,Howtoand Style,15444,24496
84p7f-Rh-RY,Newsand Politics,124,2335
wextSFa6rmI,Comedy,6971,9033
kKMNo0QvDrM,Comedy,4871,9619
lVudO9x8fbQ,Music,226371,101666
y8lFgF_IjPw,Filmand Animation,39025,80877
5qpjK5DgCt4,Comedy,180201,115131
ve3oQBjcAGI,Filmand Animation,50156,97839
XzvHSMEBFjE,Sports,19526,31252
m7Ege1M5Pag,Education,15934,39207
eFjFxgHedgM,Entertainment,47668,73019
4kDklB6-69Q,Comedy,803168,700767
feYykx3Fq-k,Petsand Animals,16538,20718
Lg5x-YWxpco,Entertainment,10438,36862
jyNFL5t2A-U,Newsand Politics,2249,9468
n6gD02uqx5Q,Entertainment,2135,5172
qOioqgPyCwE,Entertainment,11545,22100
l884wKofd54,Music,195454,292260
rz4Dd1I_fX0,Science and Technology,53649,22626
1sqyuXCwcBA,Comedy,17680,14787
v_8TF4nv88s,Education,14419,15447
HrQNdClwMs4,Entertainment,27734,50728
EQvdKS-QX_E,Sports,20792,33310
_OZJ03OBJj4,Filmand Animation,37288,79037
Wh1L0rOaa88,Sports,264352,261082
HxuRKqGx0Ik,Education,5816,8819
pqQrL1K0Z5g,Science and Technology,79657,41556
nxWt9wDOr_0,Newsand Politics,835,3911
aCoDqL1dK9c,Howtoand Style,152888,345674
ZZE1_maXiAI,Entertainment,144,3213
KdfCcEnJDlY,Comedy,12917,16817
mkz1zoo15zI,Sports,3530,24654
lcpxLXjYAa8,Newsand Politics,1754,14740
prmQgSpV3fA,Music,35596,58929
ySBjb4_JGtY,Howtoand Style,4757,2545
mNhxFzR25Rs,Entertainment,11098,10710
n9JVbbRBqfY,Traveland Events,31891,47935
O4_JNAFClFk,Science and Technology,2283,4238
x1l-HRvwnB4,Peopleand Blogs,8120,15801
Ya_trIAWIXA,Peopleand Blogs,168653,149544
